rater_id,reference_title,soft_attribute,less_than,about_as,more_than
52,Blade Runner (1982),original,"[""Meet the Parents (2000)"",""Clueless (1995)"",""Charlie's Angels (2000)"",""Predator (1987)"",""Home Alone (1990)"",""Honey, I Shrunk the Kids (1989)"",""The Truman Show (1998)""]","[""Back to the Future Part II (1989)"",""Interview with the Vampire: The Vampire Chronicles (1994)"",""Willy Wonka & the Chocolate Factory (1971)""]",
52,When Harry Met Sally... (1989),over the top,"[""It's a Wonderful Life (1946)""]","[""The Silence of the Lambs (1991)"",""The Fugitive (1993)""]","[""Back to the Future Part III (1990)"",""Young Frankenstein (1974)"",""The Santa Clause (1994)"",""The Mummy (1999)"",""Independence Day (a.k.a. ID4) (1996)"",""Die Hard (1988)"",""Alien (1979)""]"
52,Addams Family Values (1993),overrated,"[""Mary Poppins (1964)"",""Airplane! (1980)"",""Few Good Men, A (1992)"",""The Lost World: Jurassic Park (1997)"",""Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)"",""Fish Called Wanda, A (1988)""]","[""American Pie (1999)""]","[""Erin Brockovich (2000)"",""Jerry Maguire (1996)"",""The Fifth Element (1997)""]"
52,Face/Off (1997),playful,"[""American Beauty (1999)"",""Life Is Beautiful (La Vita è bella) (1997)""]","[""The Lost World: Jurassic Park (1997)"",""Armageddon (1998)"",""What's Eating Gilbert Grape (1993)""]","[""Airplane! (1980)"",""Home Alone (1990)"",""Addams Family Values (1993)"",""The Sound of Music (1965)"",""Fish Called Wanda, A (1988)""]"
52,Casablanca (1942),pointless,"[""Gone with the Wind (1939)""]",,"[""Fish Called Wanda, A (1988)"",""Lost in Translation (2003)"",""Mission: Impossible (1996)"",""Austin Powers: The Spy Who Shagged Me (1999)"",""Interview with the Vampire: The Vampire Chronicles (1994)"",""Mission: Impossible II (2000)"",""Predator (1987)"",""Gattaca (1997)"",""Pulp Fiction (1994)""]"
52,Star Wars: Episode VI - Return of the Jedi (1983),predictable,"[""Addams Family Values (1993)"",""Pleasantville (1998)"",""Jaws (1975)"",""Star Wars: Episode IV - A New Hope (1977)""]","[""Top Gun (1986)"",""Shakespeare in Love (1998)"",""Ocean's Eleven (2001)""]","[""Mary Poppins (1964)"",""Lethal Weapon (1987)"",""Batman Begins (2005)""]"
52,The Talented Mr. Ripley (1999),realistic,"[""Alien (1979)"",""Die Hard (1988)"",""Willy Wonka & the Chocolate Factory (1971)"",""Congo (1995)"",""Superman (1978)"",""Back to the Future Part III (1990)""]","[""Rocky (1976)"",""Lethal Weapon (1987)"",""Tombstone (1993)""]","[""When Harry Met Sally... (1989)""]"
52,Jumanji (1995),romantic,"[""Terminator 2: Judgment Day (1991)"",""Scream (1996)"",""The Lost World: Jurassic Park (1997)""]","[""Casino (1995)"",""Cliffhanger (1993)"",""Back to the Future (1985)"",""Office Space (1999)""]","[""The Graduate (1967)"",""American Pie (1999)"",""Good Will Hunting (1997)""]"
52,Heat (1995),sappy,,"[""The Firm (1993)"",""What's Eating Gilbert Grape (1993)"",""Crimson Tide (1995)"",""Close Encounters of the Third Kind (1977)""]","[""Charlie's Angels (2000)"",""Trainspotting (1996)"",""Back to the Future (1985)"",""Pirates of the Caribbean: The Curse of the Black Pearl (2003)"",""Indiana Jones and the Last Crusade (1989)"",""Congo (1995)""]"
52,The Green Mile (1999),scary,"[""It's a Wonderful Life (1946)"",""Big (1988)"",""Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)""]","[""The Departed (2006)"",""The Lost World: Jurassic Park (1997)"",""Beetlejuice (1988)""]","[""Psycho (1960)"",""The Abyss (1989)"",""Species (1995)"",""Léon: The Professional (a.k.a. The Professional) (Léon) (1994)""]"
52,Mission: Impossible II (2000),serious,"[""My Cousin Vinny (1992)"",""Airplane! (1980)"",""Mrs. Doubtfire (1993)"",""True Lies (1994)""]","[""Die Hard 2 (1990)"",""Twister (1996)"",""Pulp Fiction (1994)""]","[""Star Wars: Episode V - The Empire Strikes Back (1980)"",""2001: A Space Odyssey (1968)"",""The Game (1997)""]"
52,The Lost World: Jurassic Park (1997),simplistic script,"[""Stand by Me (1986)"",""Amadeus (1984)"",""Scream (1996)"",""The Green Mile (1999)"",""Austin Powers: The Spy Who Shagged Me (1999)""]","[""Face/Off (1997)"",""Indiana Jones and the Temple of Doom (1984)"",""Natural Born Killers (1994)"",""GoldenEye (1995)"",""Blade Runner (1982)""]",
52,Die Hard (1988),slow-paced,,"[""The Mummy (1999)"",""Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)""]","[""Meet the Parents (2000)"",""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"",""Tombstone (1993)"",""Fargo (1996)"",""Sleepless in Seattle (1993)"",""American Beauty (1999)"",""Pretty Woman (1990)"",""Erin Brockovich (2000)""]"
52,Batman (1989),tearful,"[""The Bourne Identity (2002)"",""Pretty Woman (1990)"",""Jumanji (1995)"",""Mission: Impossible II (2000)"",""Independence Day (a.k.a. ID4) (1996)"",""Honey, I Shrunk the Kids (1989)""]","[""Clueless (1995)"",""L.A. Confidential (1997)""]","[""What's Eating Gilbert Grape (1993)"",""Mary Poppins (1964)""]"
52,When Harry Met Sally... (1989),terrifying,,"[""Mrs. Doubtfire (1993)"",""Meet the Parents (2000)""]","[""Twister (1996)"",""Beetlejuice (1988)"",""Indiana Jones and the Last Crusade (1989)"",""Independence Day (a.k.a. ID4) (1996)"",""The Bourne Identity (2002)"",""Addams Family Values (1993)"",""Enemy of the State (1998)"",""Close Encounters of the Third Kind (1977)""]"
52,Mrs. Doubtfire (1993),tongue and cheek,"[""The Nightmare Before Christmas (1993)"",""Schindler's List (1993)"",""The Terminator (1984)"",""Life Is Beautiful (La Vita è bella) (1997)"",""The Client (1994)"",""Lethal Weapon (1987)""]","[""Willy Wonka & the Chocolate Factory (1971)"",""Big (1988)"",""Mary Poppins (1964)""]","[""Young Frankenstein (1974)""]"
52,Enemy of the State (1998),twisty,"[""Airplane! (1980)"",""Star Wars: Episode V - The Empire Strikes Back (1980)"",""Back to the Future Part III (1990)"",""Jaws (1975)"",""Titanic (1997)"",""The Silence of the Lambs (1991)"",""Catch Me If You Can (2002)""]","[""Total Recall (1990)"",""Ransom (1996)""]","[""The Net (1995)""]"
52,The Sound of Music (1965),typical,"[""The Departed (2006)"",""Honey, I Shrunk the Kids (1989)"",""Beetlejuice (1988)"",""Annie Hall (1977)"",""The Dark Knight (2008)"",""The Client (1994)"",""Natural Born Killers (1994)"",""Rocky (1976)""]","[""Big (1988)""]","[""Titanic (1997)""]"
52,Galaxy Quest (1999),unique story,"[""Spider-Man (2002)"",""The Dark Knight (2008)"",""The Talented Mr. Ripley (1999)"",""Die Hard 2 (1990)"",""Beautiful Mind, A (2001)"",""Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)""]","[""Interview with the Vampire: The Vampire Chronicles (1994)"",""The Truman Show (1998)"",""What's Eating Gilbert Grape (1993)""]","[""The Nightmare Before Christmas (1993)""]"
52,Die Hard (1988),unrealistic,"[""The Net (1995)""]","[""Speed (1994)"",""Indiana Jones and the Last Crusade (1989)"",""Indiana Jones and the Temple of Doom (1984)""]","[""E.T. the Extra-Terrestrial (1982)"",""Interview with the Vampire: The Vampire Chronicles (1994)"",""Back to the Future (1985)"",""Austin Powers: The Spy Who Shagged Me (1999)"",""Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)"",""Face/Off (1997)""]"
52,The Santa Clause (1994),violent,"[""The English Patient (1996)""]","[""Vertigo (1958)"",""Crimson Tide (1995)""]","[""Charlie's Angels (2000)"",""Enemy of the State (1998)"",""Star Wars: Episode V - The Empire Strikes Back (1980)"",""L.A. Confidential (1997)"",""The Mummy (1999)"",""Batman (1989)"",""Predator (1987)""]"
52,Coneheads (1993),well directed,"[""The Santa Clause (1994)""]","[""Batman (1989)""]","[""Home Alone (1990)"",""Speed (1994)"",""The Talented Mr. Ripley (1999)"",""The Nightmare Before Christmas (1993)"",""Young Frankenstein (1974)"",""Grease (1978)"",""The Sixth Sense (1999)"",""Outbreak (1995)""]"
53,To Kill a Mockingbird (1962),action filled,,"[""Chinatown (1974)"",""Forrest Gump (1994)"",""Finding Nemo (2003)""]","[""The Lord of the Rings: The Fellowship of the Ring (2001)"",""Waterworld (1995)"",""The Terminator (1984)"",""Mission: Impossible (1996)"",""Eraser (1996)"",""Predator (1987)"",""The Dark Knight (2008)""]"
53,The Firm (1993),animated,"[""Congo (1995)"",""Dead Man Walking (1995)"",""The Godfather (1972)"",""Few Good Men, A (1992)""]","[""Jerry Maguire (1996)""]","[""Back to the Future Part III (1990)"",""Ghostbusters (a.k.a. Ghost Busters) (1984)"",""Toy Story 2 (1999)"",""Honey, I Shrunk the Kids (1989)"",""Ace Ventura: When Nature Calls (1995)""]"
53,The Princess Bride (1987),artsy,"[""Stand by Me (1986)"",""Taxi Driver (1976)"",""American Beauty (1999)""]","[""Mission: Impossible (1996)"",""Happy Gilmore (1996)""]","[""The Nutty Professor (1996)"",""Men in Black (a.k.a. MIB) (1997)"",""Toy Story 2 (1999)"",""Armageddon (1998)"",""The Lion King (1994)""]"
53,Dragonheart (1996),believable,"[""The Little Mermaid (1989)"",""The Fifth Element (1997)"",""Judge Dredd (1995)"",""Scream (1996)""]","[""Bug's Life, A (1998)"",""Beetlejuice (1988)"",""Congo (1995)"",""The Shining (1980)""]","[""Ghost (1990)"",""Babe (1995)""]"
53,The Incredibles (2004),big budget,"[""The Breakfast Club (1985)"",""Clueless (1995)"",""The Wizard of Oz (1939)"",""Home Alone (1990)"",""Mary Poppins (1964)"",""Pretty Woman (1990)""]","[""Catch Me If You Can (2002)"",""Romancing the Stone (1984)"",""Twister (1996)""]","[""Jurassic Park (1993)""]"
53,Grease (1978),bizarre,"[""Waterworld (1995)"",""Ocean's Eleven (2001)"",""It's a Wonderful Life (1946)"",""The Sixth Sense (1999)"",""One Flew Over the Cuckoo's Nest (1975)""]","[""The Little Mermaid (1989)"",""Clockwork Orange, A (1971)""]","[""Ace Ventura: When Nature Calls (1995)"",""Beetlejuice (1988)"",""Batman Forever (1995)""]"
53,Grease (1978),boring,"[""Twister (1996)"",""The Godfather: Part II (1974)""]","[""GoldenEye (1995)"",""Mission: Impossible II (2000)"",""Die Hard: With a Vengeance (1995)"",""Amadeus (1984)"",""Batman Begins (2005)"",""Top Gun (1986)""]","[""Indiana Jones and the Last Crusade (1989)"",""Naked Gun 33 1/3: The Final Insult (1994)""]"
53,Harry Potter and the Chamber of Secrets (2002),budget,"[""The Incredibles (2004)"",""Ghostbusters (a.k.a. Ghost Busters) (1984)"",""Home Alone (1990)"",""The Abyss (1989)"",""Honey, I Shrunk the Kids (1989)"",""Ghost (1990)""]","[""GoldenEye (1995)"",""Star Trek: Generations (1994)"",""X-Men (2000)""]","[""Men in Black (a.k.a. MIB) (1997)""]"
53,Ransom (1996),cartoonish,"[""X-Men (2000)"",""Mission: Impossible (1996)"",""Erin Brockovich (2000)"",""Jaws (1975)"",""Ghost (1990)"",""The Net (1995)""]","[""Judge Dredd (1995)"",""Rain Man (1988)""]","[""The Breakfast Club (1985)"",""The Little Mermaid (1989)""]"
53,Ghost (1990),cheesy,"[""Eyes Wide Shut (1999)"",""Clockwork Orange, A (1971)"",""Star Trek II: The Wrath of Khan (1982)"",""Desperado (1995)"",""The Fugitive (1993)"",""Contact (1997)"",""Outbreak (1995)""]","[""Beverly Hills Cop III (1994)"",""Finding Nemo (2003)""]","[""The Truth About Cats & Dogs (1996)""]"
53,Men in Black (a.k.a. MIB) (1997),complicated,"[""Ace Ventura: When Nature Calls (1995)"",""Toy Story (1995)"",""The Little Mermaid (1989)"",""Coneheads (1993)""]","[""Twister (1996)"",""Congo (1995)"",""Mission: Impossible (1996)""]","[""Rocky (1976)"",""Platoon (1986)"",""Monty Python and the Holy Grail (1975)""]"
53,The Lion King (1994),confusing,"[""Lethal Weapon (1987)"",""The Mummy (1999)"",""Back to the Future (1985)"",""Back to the Future Part II (1989)"",""Coneheads (1993)""]","[""Groundhog Day (1993)"",""Batman Begins (2005)""]","[""Enemy of the State (1998)"",""True Romance (1993)"",""The Sixth Sense (1999)""]"
53,Heat (1995),crazy gore,"[""Amadeus (1984)"",""The Lion King (1994)"",""Grease (1978)"",""Liar Liar (1997)"",""Airplane! (1980)"",""Forrest Gump (1994)""]","[""The Lord of the Rings: The Two Towers (2002)"",""GoldenEye (1995)"",""Congo (1995)""]","[""RoboCop (1987)""]"
53,Die Hard 2 (1990),dense,"[""The Net (1995)"",""Waterworld (1995)"",""The Wizard of Oz (1939)"",""Snatch (2000)"",""Sin City (2005)""]","[""Spider-Man 2 (2004)"",""Jumanji (1995)"",""Indiana Jones and the Last Crusade (1989)""]","[""Grease (1978)"",""Home Alone (1990)""]"
53,The Crow (1994),documentary style,"[""Spider-Man 2 (2004)"",""Independence Day (a.k.a. ID4) (1996)"",""Toy Story (1995)"",""As Good as It Gets (1997)"",""Indiana Jones and the Last Crusade (1989)""]","[""Grease (1978)"",""Harry Potter and the Chamber of Secrets (2002)"",""Contact (1997)""]","[""American Pie (1999)"",""Butch Cassidy and the Sundance Kid (1969)""]"
53,The Game (1997),dramatic,"[""My Cousin Vinny (1992)"",""Coneheads (1993)"",""The Breakfast Club (1985)"",""Finding Nemo (2003)"",""When Harry Met Sally... (1989)"",""Shrek (2001)""]","[""The Rock (1996)"",""Mission: Impossible II (2000)"",""American Pie (1999)""]","[""Eyes Wide Shut (1999)""]"
53,Crimson Tide (1995),dynamic,"[""Snow White and the Seven Dwarfs (1937)"",""V for Vendetta (2006)"",""Back to the Future (1985)"",""Mary Poppins (1964)"",""Pretty Woman (1990)""]","[""The Sixth Sense (1999)"",""Total Recall (1990)"",""American Beauty (1999)"",""Die Hard: With a Vengeance (1995)""]","[""Forrest Gump (1994)""]"
53,Coneheads (1993),entertaining,"[""The Full Monty (1997)"",""Airplane! (1980)""]","[""The Dark Knight (2008)"",""Romancing the Stone (1984)"",""GoldenEye (1995)"",""Amadeus (1984)"",""Men in Black (a.k.a. MIB) (1997)""]","[""Casino (1995)"",""The Shining (1980)"",""Ghost (1990)""]"
53,Men in Black (a.k.a. MIB) (1997),exaggerated,"[""Heat (1995)"",""Pulp Fiction (1994)"",""Ghost (1990)"",""American Pie (1999)"",""Stand by Me (1986)""]","[""Shrek (2001)"",""The Mummy (1999)"",""Charlie's Angels (2000)"",""Mission: Impossible (1996)""]","[""The Princess Bride (1987)""]"
53,Judge Dredd (1995),factual,"[""The Full Monty (1997)"",""The Wizard of Oz (1939)""]","[""The Dark Knight (2008)"",""Die Hard (1988)"",""Indiana Jones and the Last Crusade (1989)"",""Home Alone (1990)""]","[""Goodfellas (1990)"",""The Lord of the Rings: The Fellowship of the Ring (2001)"",""Congo (1995)"",""The Lion King (1994)""]"
53,Mission: Impossible II (2000),far-fetched,"[""The Firm (1993)"",""Dead Man Walking (1995)"",""American Pie (1999)"",""Lethal Weapon (1987)""]","[""GoldenEye (1995)"",""Air Force One (1997)"",""Toy Story (1995)""]","[""Scream (1996)"",""The Matrix Reloaded (2003)"",""Back to the Future Part III (1990)""]"
53,Clueless (1995),feels real,"[""The Fifth Element (1997)"",""Star Trek II: The Wrath of Khan (1982)"",""Back to the Future Part III (1990)""]","[""Get Shorty (1995)"",""Harry Potter and the Chamber of Secrets (2002)"",""Amadeus (1984)""]","[""Raising Arizona (1987)"",""Dances with Wolves (1990)"",""Legends of the Fall (1994)"",""Chinatown (1974)""]"
53,Grease (1978),fictionalized,"[""When Harry Met Sally... (1989)"",""The Abyss (1989)"",""Full Metal Jacket (1987)""]","[""Contact (1997)"",""My Cousin Vinny (1992)""]","[""The Good, the Bad and the Ugly (Buono, il brutto, il cattivo, Il) (1966)"",""Back to the Future Part III (1990)"",""Inception (2010)"",""Dumb & Dumber (Dumb and Dumber) (1994)"",""Harry Potter and the Chamber of Secrets (2002)""]"
53,Leaving Las Vegas (1995),funny,"[""The Fugitive (1993)"",""Clockwork Orange, A (1971)"",""American Beauty (1999)"",""V for Vendetta (2006)"",""Legends of the Fall (1994)""]","[""Starship Troopers (1997)"",""Lethal Weapon (1987)""]","[""Charlie's Angels (2000)"",""Fish Called Wanda, A (1988)"",""The Mask (1994)""]"
53,The Nutty Professor (1996),gory,"[""Monty Python's Life of Brian (1979)"",""Contact (1997)""]","[""Austin Powers: The Spy Who Shagged Me (1999)"",""Ace Ventura: When Nature Calls (1995)""]","[""L.A. Confidential (1997)"",""The Lost World: Jurassic Park (1997)"",""Pirates of the Caribbean: The Curse of the Black Pearl (2003)"",""Die Hard (1988)"",""Face/Off (1997)"",""Pulp Fiction (1994)""]"
53,Starship Troopers (1997),harsh,"[""Willy Wonka & the Chocolate Factory (1971)"",""The Princess Bride (1987)"",""Grease (1978)"",""Addams Family Values (1993)"",""Back to the Future Part III (1990)""]","[""RoboCop (1987)"",""Ghostbusters (a.k.a. Ghost Busters) (1984)"",""Ocean's Eleven (2001)""]","[""Goodfellas (1990)"",""Interview with the Vampire: The Vampire Chronicles (1994)""]"
53,"Fish Called Wanda, A (1988)",heartfelt,"[""Monty Python's Life of Brian (1979)"",""Maverick (1994)"",""The Terminator (1984)"",""The Fifth Element (1997)""]","[""The Santa Clause (1994)"",""Star Trek II: The Wrath of Khan (1982)"",""Heat (1995)""]","[""The Lord of the Rings: The Fellowship of the Ring (2001)"",""Cast Away (2000)"",""Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)""]"
53,Mary Poppins (1964),impactful,"[""Clockwork Orange, A (1971)"",""Maverick (1994)"",""Honey, I Shrunk the Kids (1989)"",""Dumb & Dumber (Dumb and Dumber) (1994)""]","[""Eyes Wide Shut (1999)"",""Congo (1995)"",""Kill Bill: Vol. 1 (2003)""]","[""The Lord of the Rings: The Return of the King (2003)"",""Braveheart (1995)"",""Casino (1995)""]"
53,"Clockwork Orange, A (1971)",incomprehensible,"[""Legends of the Fall (1994)"",""Maverick (1994)"",""Titanic (1997)"",""Rain Man (1988)"",""Die Hard (1988)"",""Eyes Wide Shut (1999)""]","[""Total Recall (1990)"",""Dragonheart (1996)"",""Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)""]","[""Austin Powers: International Man of Mystery (1997)""]"
53,Forrest Gump (1994),intense,"[""Ocean's Eleven (2001)"",""Star Trek: First Contact (1996)"",""The Nightmare Before Christmas (1993)"",""Scream (1996)"",""Finding Nemo (2003)"",""Pretty Woman (1990)""]","[""Babe (1995)"",""Snatch (2000)"",""My Cousin Vinny (1992)""]","[""As Good as It Gets (1997)""]"
53,Ace Ventura: Pet Detective (1994),interesting,"[""The Princess Bride (1987)"",""Sin City (2005)"",""Mars Attacks! (1996)""]","[""Rocky (1976)"",""The Game (1997)"",""Who Framed Roger Rabbit? (1988)""]","[""Batman (1989)"",""Platoon (1986)"",""The Abyss (1989)"",""Eyes Wide Shut (1999)""]"
53,Pretty Woman (1990),juvenile humor,"[""True Romance (1993)"",""The Godfather: Part II (1974)"",""Titanic (1997)"",""The Bourne Identity (2002)"",""Casino (1995)"",""The Terminator (1984)"",""Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)""]","[""Men in Black (a.k.a. MIB) (1997)"",""Maverick (1994)""]","[""Babe (1995)""]"
53,Cliffhanger (1993),light-hearted,"[""Star Trek: First Contact (1996)"",""The Crow (1994)"",""Rain Man (1988)"",""The Green Mile (1999)"",""Twister (1996)""]","[""Jurassic Park (1993)""]","[""The Nightmare Before Christmas (1993)"",""Monty Python and the Holy Grail (1975)"",""The Sound of Music (1965)"",""The Mask (1994)""]"
